timestamp,mode,sim_mode,steps_after_release,wall_hold_steps,dt_sigma,L0,height,particles_total,radius_sigma,eta_input,eta_nominal,eta_particles_region,num_walls,wall_positions_cli,wall_mass_factors_cli,particles_boxes_cli,wall_thickness_sigma,wall_thickness_vis_sigma,kbt1,kBT,kB_effective,temperature_runtime,spring_k,spring_eq_sigma,spring_eq_sigma_effective,piston_auto,piston_protocol,piston_target_sigma,piston_speed_px,piston_right_protocol_mode,piston_right_travel_sigma,piston_right_v_step_constant,piston_right_v0,piston_right_v_gradient,piston_right_vmax,piston_right_duration,piston_right_sigmoid_steepness,W_in_max,W_out_max,ratio,loss_fraction,total_loss,springE_stop,springE_peak_win,W_out_peak_win,ratio_win,eff_window_T,piston_stop_t_rel,trace_path,spring_peak_t_rel,spring_peak_dt,spring_peak_near_end,command,seed
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,5.05356471,5.10581367e-06,1.01033903e-06,0.99999899,5.0535596,6.9036683e-09,1.79133451e-07,1.72229783e-07,3.40808504e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9200.csv,28.25,7.33334351,0,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9200.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9200",9200
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,7.43560641,5.26871327e-06,7.08578827e-07,0.999999291,7.43560114,2.15105178e-08,2.16427011e-07,1.94916494e-07,2.62139337e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9201.csv,28,7.08334351,0,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9201.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9201",9201
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,6.59559868,6.16396028e-06,9.34556601e-07,0.999999065,6.59559251,1.61552656e-08,2.54656214e-07,2.38500949e-07,3.61606217e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9203.csv,32.5999908,11.6833344,0,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9203.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9203",9203
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,7.1009672,6.63851552e-06,9.34874832e-07,0.999999065,7.10096056,6.87690616e-08,6.98700831e-07,6.29931769e-07,8.87106997e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9202.csv,39.8666534,18.9499969,1,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9202.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9202",9202
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,8.14200093,8.04992305e-06,9.88691001e-07,0.999999011,8.14199288,2.70781531e-08,1.88503563e-07,1.6142541e-07,1.98262579e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9208.csv,40.8166656,19.9000092,1,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9208.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9208",9208
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,7.66904588,7.84690837e-06,1.02319226e-06,0.999998977,7.66903803,5.3533288e-08,2.51037733e-07,1.97504445e-07,2.57534572e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9204.csv,40.8333282,19.9166718,1,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9204.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9204",9204
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,10.4981173,9.04904664e-06,8.61968521e-07,0.999999138,10.4981082,9.12517506e-10,1.51076065e-07,1.50163548e-07,1.4303855e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9205.csv,39.1666565,18.25,1,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9205.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9205",9205
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,7.87067415,9.10862036e-06,1.15728592e-06,0.999998843,7.87066504,2.39154986e-07,6.12153087e-07,3.72998102e-07,4.73908708e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9207.csv,31.8666534,10.9499969,0,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9207.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9207",9207
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,8.93031996,5.90691116e-06,6.61444515e-07,0.999999339,8.93031405,1.03296571e-07,1.03296571e-07,0,0,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9206.csv,20.9166565,0,0,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9206.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9206",9206
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,10.6380308,1.24843091e-05,1.17355452e-06,0.999998826,10.6380183,7.9656779e-09,6.19624132e-07,6.11658454e-07,5.74973383e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9209.csv,29.9333191,9.0166626,0,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9209.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9209",9209
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,11.1136643,8.89866442e-06,8.00695812e-07,0.999999199,11.1136554,2.44686271e-09,3.42180897e-07,3.39734034e-07,3.05690389e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9210.csv,40.3166656,19.4000092,1,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9210.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9210",9210
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,7.54830204,6.02751334e-06,7.98525722e-07,0.999999201,7.54829602,1.76093721e-07,3.4337009e-07,1.67276369e-07,2.21607943e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9214.csv,40.4833221,19.5666656,1,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9214.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9214",9214
2026-09-18 12:50:35,energy_transfer,edmd,13500,12000,0.0166666669,39.25,10,100,0.5,nan,0.100050721,0.100050721,1,39.25,1e+09,50;50,1,0.0416666667,1,1,0.00999999978,100,1000,nan,39.25,1,step,74.5700022,-0.200000003,step,3.93000007,0.200000003,nan,nan,0.200000003,nan,nan,5.35924827,4.58252816e-06,8.55069207e-07,0.999999145,5.35924368,3.37324266e-08,1.12452199e-07,7.8719772e-08,1.46885847e-08,20,20.9166565,/Users/chrisharing/Desktop/CCS_complex_coupled_systems/Repo/HardDisks/hspist3/experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9212.csv,35.2666626,14.3500061,0,"./00ALLINONE_ramp --mode=edmd --experiment=energy_transfer --headless --quiet --edmd-acc=0 --seed-drift-order=drift-first --energy-transfer-summary=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/summary.csv --energy-transfer-trace=experiments_energy_transfer/level2_ramp_20260918/step_u0.20/tr_9212.csv --particles=100 --particles-boxes=50,50 --particle-radius=0.5 --l0=39.25 --height=10 --num-walls=1 --wall-positions=39.25 --wall-mass-factors=1000000000 --piston-right-protocol-mode=step --velocity-right-piston-step=0.20 --max-right-piston-travel=3.93 --auto-piston-step --wall-hold-steps=12000 --steps=13500 --fixed-dt=0.4 --energy-measurement --eff-output=wall-ke --kbt1 --seed=9212",9212
